Title,Time of Play,Description,current_date,current_time
"['ادامه ثریا', 'میان برنامه', 'به توان چهل', 'میان برنامه', 'مجموعه آزادی مشروط', 'میان برنامه', 'از خوب به عالی', 'میان برنامه', 'کهن ترین سرزمین', 'میان برنامه', 'نگاتیو', 'میان برنامه', 'تفسیر قرآن - آیت الله جوادی آملی', 'میان برنامه', 'تسبیح صبا', 'تیک تاک تسبیح صبا', 'تسبیح صبا', 'میان برنامه', 'دست ها و نشانه ها', 'میان برنامه', 'سخنرانی مذهبی - حجت الاسلام والمسلمین حسینی قمی', 'میان برنامه', 'موسیقی تصویر', 'سرود جمهوری اسلامی ایران', 'میان برنامه', 'صبح بخیر ایران', 'میان برنامه', 'صلوات خاصه امام رضا ( ع )', 'میان برنامه', 'اخبار صبحگاهی', 'میان برنامه', 'مجموعه آزادی مشروط', 'میان برنامه', 'میان برنامه سازمان بهزیستی کشور', 'میان برنامه', 'دستپخت', 'میان برنامه', 'آفتاب شرقی', 'میان برنامه', 'از خوب به عالی', 'میان برنامه', 'ارتباط با آئین رونمایی از طرح تحولی مدرسه تلویزیون', 'میان برنامه', 'تیک تاک اذان ظهر', 'اذان ظهر به وقت تهران', 'دعای سلامتی امام زمان ( عج )', 'میان برنامه', 'از به', 'میان برنامه', 'نگاتیو', 'میان برنامه', 'سیمای خانواده', 'میان برنامه', 'پارسا', 'میان برنامه', 'یک آیه', 'میان برنامه', 'اخبار نیمروزی', 'میان برنامه', 'مجموعه آزادی مشروط', 'میان برنامه', 'پلاک یک', 'میان برنامه', 'ارتش جمهوری اسلامی ایران', 'میان برنامه', 'به توان چهل', 'میان برنامه', 'پارسا 2 ( رویان )', 'میان برنامه', 'میان برنامه سازمان بهزیستی کشور', 'میان برنامه', 'از به', 'میان برنامه', 'تمثیلات', 'میان برنامه', 'همخوانی قرآنی مدرسه علمیه دارالسلام', 'تیک تاک اذان مغرب', 'اذان مغرب به افق تهران', 'نماز جماعت مغرب', 'دعای سلامتی امام زمان ( عج )', 'میان برنامه', 'فاز مثبت', 'میان برنامه', 'نقشه گنج', 'میان برنامه', 'بنیاد مسکن انقلاب انقلابی', 'میان برنامه', 'مستند آمریکای لاتین', 'میان برنامه', 'جریان', 'میان برنامه', 'یک آیه', 'میان برنامه', 'اخبار شبانگاهی', 'میان برنامه', 'مجموعه آزادی مشروط', 'میان برنامه', 'رویان', 'میان برنامه']","['00:52:22', '00:10:06', '00:26:10', '00:05:22', '00:45:57', '00:03:07', '00:10:04', '00:00:10', '00:38:28', '00:03:23', '00:14:11', '00:00:10', '00:35:45', '00:00:10', '00:48:35', '00:01:00', '00:17:08', '00:00:10', '00:18:19', '00:00:10', '00:27:31', '00:01:04', '00:00:38', '00:01:08', '00:03:30', '01:53:31', '00:00:10', '00:01:13', '00:00:28', '00:30:00', '00:19:31', '00:44:37', '00:04:22', '00:09:39', '00:04:03', '00:50:40', '00:00:11', '00:21:56', '00:18:55', '00:10:04', '00:07:14', '00:06:18', '00:00:30', '00:01:00', '00:04:40', '00:01:38', '00:00:10', '00:03:03', '00:00:10', '00:12:18', '00:08:08', '01:16:23', '00:13:37', '00:04:57', '00:04:38', '00:00:50', '00:00:28', '01:00:31', '00:14:15', '00:45:32', '00:01:24', '00:07:39', '00:03:49', '00:19:35', '00:05:24', '00:25:13', '00:01:39', '00:04:40', '00:00:10', '00:09:39', '00:04:51', '00:03:03', '00:00:11', '00:04:59', '00:00:10', '00:03:48', '00:00:28', '00:04:52', '00:07:09', '00:01:24', '00:00:10', '00:15:00', '00:00:10', '00:18:34', '00:00:10', '00:10:58', '00:05:27', '01:07:00', '00:12:10', '00:45:15', '00:13:22', '00:00:50', '00:00:29', '01:00:00', '00:12:32', '00:48:09', '00:00:10', '00:50:00', '00:09:08']","['مدت : 90 دقیقه \n[زنده]', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 26 دقیقه \nتکراری', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 46 دقیقه \n[قسمت] 1\nتکراری', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 10 دقیقه \nتکراری', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 38 دقیقه \n[قسمت] 28\nمعرفی جاذبه های تاریخی ، معماری ، گردشگری و مناظر طبیعی گردشگری', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 14 دقیقه \nتکراری', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 36 دقیقه \n[قسمت] 83 [خلاصه برنامه] تفسیر سوره مبارکه""نحل""_آیت الله جوادی آملی', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 49 دقیقه \n[موضوع] معارفی پیش اذان [مجری] هادی صلح جو [خلاصه برنامه] دعا و مناجات و تلاوت قرآن پیش اذان\nتوجه : زمان اذان صبح به افق تهران ساعت 04:55:00 می باشد', '[موضوع] تیک تاک تسبیح صبا', 'مدت : 17 دقیقه \n[موضوع] اذان و نماز \n\nموذن : مرحوم صبحدل- نماز جماعت : به امامت آیت ا... نوری همدانی', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 18 دقیقه \n[موضوع] سفال نگینی [خلاصه برنامه] سفال نگینی دستاوردی از هنر همدان\nتکراری', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 28 دقیقه \n[خلاصه برنامه] سخنرانی حجت الاسلام حسینی قمی', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', '[خلاصه برنامه] سرود جمهوری اسلامی ایران', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 114 دقیقه \n[زنده]', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', '[زنده]', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 45 دقیقه \n[قسمت] 1\nتکراری', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 10 دقیقه \n[خلاصه برنامه] میان برنامه سازمان بهزیستی کشور', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 51 دقیقه \n[قسمت] 96\nمسابقه اشپزی \nتکراری', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 22 دقیقه \n[موضوع] تبیین معارف اسلامی [مجری] محمد حسین صیرفی [خلاصه برنامه] بحث کارشناسی "" حجت الاسلام فلاح زاده ""در بیان ""احکام طهارت و پاکی ""', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 10 دقیقه', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت :7 دقیقه \n[زنده]', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', '[موضوع] تیک تاک اذان ظهر', '[خلاصه برنامه] اذان\nموذن : طنطاوی', '[موضوع] دعای سلامتی امام زمان ( عج ) [خلاصه برنامه] دعای سلامتی امام زمان (عج ) ( مهدی سماواتی )', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', '[خلاصه برنامه] پای صحبت صحبت مادر شهیدان خالقی پور', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 12 دقیقه \n[قسمت] 43 [مجری] محمد علی صمدی [خلاصه برنامه] مصاحبه محسن رضایی در جبهه های جنگ', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 76 دقیقه \n[زنده]', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'آقای عرفان عزیز خانی ، طراحی نرم افزار برای حل معادلات لاپلاس و هلم هولتز دوبعدی بر اساس تولید شبکه تطبیقی', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'سوره روم آیه 45 - خداوند افراد با ایمان را از فضلش پاداش می دهد', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', '[زنده] [موضوع] اخبار نیمروزی', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 46 دقیقه \n[قسمت] 1\nتکراری', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 8 دقیقه \n[خلاصه برنامه] یکصد و چهاردهمین نشست مجمع شهرداران کلان شهرهای کشور - مشهد مقدس', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 20 دقیقه', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 25 دقیقه \n[خلاصه برنامه] فعالیت های چشمگیر نهضت سواد آموزی  در چهل سال اخیر', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', '[خلاصه برنامه] میان برنامه سازمان بهزیستی کشور', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', '[خلاصه برنامه] پای صحبت صحبت مادر شهیدان خالقی پور', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مفهوم و آثار تقوا', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'تلاوت سوره مبارکه ضحی و انشراح', '[خلاصه برنامه] اذان\nموذن : غفاری', 'نماز جماعت مغرب به امامت حجت الاسلام والمسلمین شجاع - حرم مطهر امام رضا ( ع ) ، صحن جمهوری', '[خلاصه برنامه] دعای سلامتی امام زمان ( عج )', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 15 دقیقه \n[زنده]', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 19 دقیقه', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 11 دقیقه \n[خلاصه برنامه] خدمات بنیاد مسکن انقلاب اسلامی در ساخت و ساز شهری و روستایی', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 67 دقیقه\nمستندی درباره کشور ونزوئلا', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 45 دقیقه \n[زنده]', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'سوره روم آیه 45 - خداوند افراد با ایمان را از فضلش پاداش می دهد', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', '[زنده] [موضوع] اخبار شبانگاهی', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 48 دقیقه \n[قسمت] 2 [خلاصه برنامه] پویان از زندان آزاد می شود و ....', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001', 'مدت : 50 دقیقه', 'شبکه یک  شبکه هر ایرانی ، سایت ، www.tv1.ir  ،  پیامک 300001']",2022-10-24,08:27:44
